成品电导率区间,成品PH值区间,成品浓度区间,成品浊度区间,成品温度区间,成品表面张力区间,成品COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比
"[10.6, 14.65]","[6.095, 6.155]","[0.0126, 0.0129]","[63.695, 97.92]","[23.1, 25.15]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.0,0.09687141456910264,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.075, 10.6]","[5.925, 5.995]","[0.0126, 0.0129]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.125,0.09693729087034689,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0126, 0.0129]","[51.75, 59.385]","[23.1, 25.15]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.0,0.09695085356022422,1,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[23.1, 25.15]","[27.85, 27.95]","[23241.25, 23867.5]","[3.08, 4.29]",0.08695652173913043,0.09704848337291025,23,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[9.075, 10.6]","[5.925, 5.995]","[0.0126, 0.0129]","[13.11, 51.75]","[23.1, 25.15]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.0,0.09710749087032411,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[59.385, 63.695]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.09710921013010956,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0126, 0.0129]","[51.75, 59.385]","[23.1, 25.15]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.11764705882352941,0.09712105356020143,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[23.1, 25.15]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.03225806451612903,0.09713990252148681,31,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[23.1, 25.15]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.2727272727272727,0.09731010252146402,11,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",0.13333333333333333,0.09732677311466824,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.51, 8.895]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",0.0,0.09739073956338853,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[51.75, 59.385]","[23.1, 25.15]","[27.85, 27.95]","[23241.25, 23867.5]","[3.08, 4.29]",0.18181818181818182,0.09739955855467101,11,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[9.075, 10.6]","[5.4, 5.925]","[0.013, 0.0132]","[13.11, 51.75]","[23.1, 25.15]","[27.85, 27.95]","[23867.5, 24226.25]","[3.08, 4.29]",0.07692307692307693,0.09745074256510025,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[6.55, 7.255]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[24226.25, 24485.0]","[5.065, 6.93]",0.14285714285714285,0.09748383798858894,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[51.75, 59.385]","[23.1, 25.15]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.0,0.09749097770324758,13,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[51.75, 59.385]","[23.1, 25.15]","[27.85, 27.95]","[23867.5, 24226.25]","[5.065, 6.93]",0.08333333333333333,0.09759133165014962,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.51, 8.895]","[5.995, 6.095]","[0.013, 0.0132]","[63.695, 97.92]","[23.1, 25.15]","[27.95, 28.155]","[23867.5, 24226.25]","[3.08, 4.29]",0.125,0.0976334419571034,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.945, 8.51]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[23.1, 25.15]","[27.85, 27.95]","[24226.25, 24485.0]","[4.29, 4.935]",0.0,0.09766796292611811,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[23867.5, 24226.25]","[3.08, 4.29]",0.125,0.09798646198976135,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[23.1, 25.15]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.16666666666666666,0.09810531891259065,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.895, 9.075]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[23.1, 25.15]","[27.85, 27.95]","[23241.25, 23867.5]","[3.08, 4.29]",0.1111111111111111,0.0982392171990754,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.075, 10.6]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.2,0.09825706118692483,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[59.385, 63.695]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",0.14285714285714285,0.09825837432384271,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[5.925, 5.995]","[0.0125, 0.0126]","[63.695, 97.92]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.0983582615677429,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.945, 8.51]","[5.995, 6.095]","[0.013, 0.0132]","[51.75, 59.385]","[23.1, 25.15]","[27.85, 27.95]","[24226.25, 24485.0]","[3.08, 4.29]",0.0,0.09840090402039156,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.075, 10.6]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[23.1, 25.15]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.11764705882352941,0.09842726118690204,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.255, 7.945]","[5.925, 5.995]","[0.0125, 0.0126]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.09844968071631947,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.07407407407407407,0.0984752430556368,27,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[8.895, 9.075]","[5.4, 5.925]","[0.013, 0.0132]","[13.11, 51.75]","[23.1, 25.15]","[27.85, 27.95]","[23867.5, 24226.25]","[3.08, 4.29]",0.2,0.09850858307821661,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.075, 10.6]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[23.1, 25.15]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.08333333333333333,0.09861683078172581,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.51, 8.895]","[5.995, 6.095]","[0.013, 0.0132]","[51.75, 59.385]","[23.1, 25.15]","[27.7, 27.85]","[24226.25, 24485.0]","[3.08, 4.29]",0.2222222222222222,0.09863460220396178,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.945, 8.51]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[23.1, 25.15]","[27.85, 27.95]","[24226.25, 24485.0]","[4.29, 4.935]",0.0,0.09874638511065356,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[8.895, 9.075]","[5.4, 5.925]","[0.013, 0.0132]","[13.11, 51.75]","[23.1, 25.15]","[27.85, 27.95]","[24226.25, 24485.0]","[3.08, 4.29]",0.2,0.0988373161918382,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.51, 8.895]","[5.995, 6.095]","[0.0126, 0.0129]","[63.695, 97.92]","[23.1, 25.15]","[28.155, 28.4]","[23867.5, 24226.25]","[3.08, 4.29]",0.1388888888888889,0.09883837245986071,36,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.51, 8.895]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",0.05,0.09884830093757153,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[8.51, 8.895]","[5.4, 5.925]","[0.013, 0.0132]","[51.75, 59.385]","[23.1, 25.15]","[27.95, 28.155]","[24226.25, 24485.0]","[3.08, 4.29]",0.16666666666666666,0.0989036804791813,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.945, 8.51]","[5.925, 5.995]","[0.0125, 0.0126]","[13.11, 51.75]","[25.15, 25.35]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",0.1,0.09903402765253314,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.945, 8.51]","[6.155, 6.29]","[0.013, 0.0132]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",0.05263157894736842,0.09911742030119498,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[8.51, 8.895]","[5.4, 5.925]","[0.013, 0.0132]","[51.75, 59.385]","[23.1, 25.15]","[27.7, 27.85]","[24226.25, 24485.0]","[3.08, 4.29]",0.0,0.09922503243065733,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.945, 8.51]","[5.925, 5.995]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.09925133030972197,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.51, 8.895]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[23.1, 25.15]","[27.95, 28.155]","[23867.5, 24226.25]","[3.08, 4.29]",0.2,0.09925860268657903,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",0.09090909090909091,0.09925908206199599,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.945, 8.51]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[23.1, 25.15]","[27.7, 27.85]","[24226.25, 24485.0]","[4.29, 4.935]",0.23529411764705882,0.09934872580552992,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[9.075, 10.6]","[5.995, 6.095]","[0.013, 0.0132]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[3.08, 4.29]",0.13043478260869565,0.09938950690291325,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.945, 8.51]","[6.155, 6.29]","[0.013, 0.0132]","[51.75, 59.385]","[25.55, 26.35]","[27.7, 27.85]","[24485.0, 25070.0]","[4.29, 4.935]",0.16,0.09943877225267099,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[8.51, 8.895]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09957058157143589,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",0.1111111111111111,0.0996404163966735,36,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[5.925, 5.995]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.0997176724956787,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0125, 0.0126]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.0997985839403468,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.09996235867098488,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.945, 8.51]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",0.1,0.0999625812091513,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[8.51, 8.895]","[5.925, 5.995]","[0.0129, 0.013]","[59.385, 63.695]","[23.1, 25.15]","[27.95, 28.155]","[24226.25, 24485.0]","[3.08, 4.29]",0.0,0.09998698584682847,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.255, 7.945]","[5.925, 5.995]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.7, 27.85]","[24485.0, 25070.0]","[5.065, 6.93]",0.2,0.1000390244471547,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[24485.0, 25070.0]","[4.29, 4.935]",0.25,0.10005318749672608,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.10005377781956146,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",0.1111111111111111,0.10015192826580865,18,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0125, 0.0126]","[13.11, 51.75]","[25.35, 25.55]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",0.08333333333333333,0.10019896181301927,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[28.155, 28.4]","[24485.0, 25070.0]","[4.29, 4.935]",0.25,0.10022397781953866,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",0.13636363636363635,0.10024334741438523,44,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.10033750424653146,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.945, 8.51]","[5.995, 6.095]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.07142857142857142,0.1003405775005651,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.10037512977103746,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0125, 0.0126]","[13.11, 51.75]","[25.15, 25.35]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",0.3333333333333333,0.10040677873217983,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",0.15384615384615385,0.10052707384135523,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.10056469936586124,1,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.10062408138936868,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[8.895, 9.075]","[5.925, 5.995]","[0.0129, 0.013]","[51.75, 59.385]","[23.1, 25.15]","[27.95, 28.155]","[23867.5, 24226.25]","[3.08, 4.29]",0.06666666666666667,0.10065934457911374,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.945, 8.51]","[5.995, 6.095]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.7, 27.85]","[24485.0, 25070.0]","[5.065, 6.93]",0.06896551724137931,0.10066192945204111,29,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[25.35, 25.55]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.10071047368215441,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.08333333333333333,0.10071550053794526,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0129, 0.013]","[63.695, 97.92]","[23.1, 25.15]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.07142857142857142,0.10073703799237863,14,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[25.15, 25.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",0.16666666666666666,0.1008201401550678,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.10090840817603272,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.945, 8.51]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",0.125,0.10094684656154053,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",0.07692307692307693,0.10097515657112945,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",0.14285714285714285,0.10101337241847083,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.7, 27.85]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.10103685248942126,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.25,0.10106657571970602,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.10110479156704741,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[25.15, 25.35]","[28.155, 28.4]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.10117990974986876,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[8.51, 8.895]","[5.995, 6.095]","[0.013, 0.0132]","[51.75, 59.385]","[25.15, 25.35]","[27.95, 28.155]","[24485.0, 25070.0]","[3.08, 4.29]",0.0,0.10118865489030249,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",0.15789473684210525,0.1012303504503441,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",0.043478260869565216,0.10129709884544083,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
