成品电导率区间,成品PH值区间,成品浓度区间,成品浊度区间,成品温度区间,成品表面张力区间,成品COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比,配比刀数,配比异常率统计,配比异常率估计
"[8.985, 9.155]","[5.985, 6.135]","[0.0129, 0.013]","[35.6, 46.345]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",2.0,1.9177949781642627,10,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[8.985, 9.155]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[26.25, 27.9]","[28.155, 28.4]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,0.7672784639350758,4,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[8.985, 9.155]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.5755654989597475,3,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[8.985, 9.155]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.959290663783307,5,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[8.565, 8.755]","[5.4, 5.925]","[0.0125, 0.0127]","[32.05, 35.6]","[26.25, 27.9]","[28.05, 28.155]","[23103.75, 24235.0]","[5.065, 6.93]",2.0,1.9198450877237292,10,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[8.985, 9.155]","[5.4, 5.925]","[0.0125, 0.0127]","[35.6, 46.345]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,0.7726838209945507,4,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[8.755, 8.985]","[5.985, 6.135]","[0.0127, 0.0129]","[13.11, 32.05]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,1.35605002736286,7,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[13.11, 32.05]","[25.15, 26.25]","[27.7, 27.85]","[23103.75, 24235.0]","[4.935, 5.065]",2.0,1.9376631491347611,10,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[8.755, 8.985]","[5.4, 5.925]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[27.7, 27.85]","[23103.75, 24235.0]","[5.065, 6.93]",2.0,3.900251304605118,20,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[8.755, 8.985]","[5.4, 5.925]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[28.05, 28.155]","[23103.75, 24235.0]","[5.065, 6.93]",4.0,5.070868937174167,26,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[8.755, 8.985]","[5.4, 5.925]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",4.0,6.436228306501303,33,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[8.755, 8.985]","[5.4, 5.925]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,0.5851205635376279,3,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[32.05, 35.6]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,0.5851658198708221,3,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[9.155, 9.65]","[5.985, 6.135]","[0.0129, 0.013]","[35.6, 46.345]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.3901327411396818,2,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",8.0,4.488335126731749,23,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[27.7, 27.85]","[23103.75, 24235.0]","[4.935, 5.065]",2.0,0.9776857449524905,5,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[8.985, 9.155]","[5.985, 6.135]","[0.0127, 0.0129]","[13.11, 32.05]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",3.0,0.9794299491917005,5,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[8.565, 8.755]","[5.4, 5.925]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",4.0,4.314460297310467,22,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[8.755, 8.985]","[5.4, 5.925]","[0.0125, 0.0127]","[35.6, 46.345]","[26.25, 27.9]","[27.7, 27.85]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,0.9839169965363894,5,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[7.245, 8.565]","[5.4, 5.925]","[0.0127, 0.0129]","[13.11, 32.05]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,1.5810652921604451,8,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[8.985, 9.155]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,0.3953136478307242,2,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[8.985, 9.155]","[5.4, 5.925]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,1.5917809027526713,8,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[13.11, 32.05]","[25.15, 26.25]","[27.7, 27.85]","[23103.75, 24235.0]","[5.065, 6.93]",2.0,2.1906629013458834,11,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[8.755, 8.985]","[5.4, 5.925]","[0.0125, 0.0127]","[13.11, 32.05]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.4016777580091533,2,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[9.155, 9.65]","[5.985, 6.135]","[0.0129, 0.013]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.8034721126611486,4,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[9.65, 14.65]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.7, 27.85]","[23103.75, 24235.0]","[4.935, 5.065]",4.0,2.0121960817583022,10,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[9.65, 14.65]","[5.925, 5.985]","[0.0129, 0.013]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",2.0,0.607807935048063,3,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[9.65, 14.65]","[5.925, 5.985]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[27.7, 27.85]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,2.8371927328833424,14,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[9.155, 9.65]","[5.4, 5.925]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,3.445923141229669,17,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[9.65, 14.65]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[27.7, 27.85]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.6184966706922599,3,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",347,0.19596541786743515,0.1949165412961689
"[8.985, 9.155]","[5.985, 6.135]","[0.013, 0.0132]","[32.05, 35.6]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,1.8714840142807279,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[8.985, 9.155]","[5.985, 6.135]","[0.0129, 0.013]","[32.05, 35.6]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,1.7251811924389082,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[8.565, 8.755]","[5.985, 6.135]","[0.0129, 0.013]","[13.11, 32.05]","[26.25, 27.9]","[28.05, 28.155]","[23103.75, 24235.0]","[5.065, 6.93]",4.0,4.478344734757772,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[8.755, 8.985]","[5.985, 6.135]","[0.013, 0.0132]","[13.11, 32.05]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,1.1694363444228828,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.985, 6.135]","[0.0129, 0.013]","[13.11, 32.05]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",3.0,4.483071290073917,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[9.155, 9.65]","[5.985, 6.135]","[0.0129, 0.013]","[32.05, 35.6]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",6.0,6.239252427201244,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[8.985, 9.155]","[5.985, 6.135]","[0.0129, 0.013]","[13.11, 32.05]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",4.0,5.286798582248835,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[13.11, 32.05]","[26.25, 27.9]","[28.05, 28.155]","[23103.75, 24235.0]","[4.29, 4.935]",1.0,2.155162554348449,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.985, 6.135]","[0.0129, 0.013]","[32.05, 35.6]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,1.7693409973979377,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[4.29, 4.935]",15.0,12.399333534812232,63,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[4.29, 4.935]",5.0,6.29816910238842,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[6.135, 6.29]","[0.0129, 0.013]","[32.05, 35.6]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.5919893066906511,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[8.985, 9.155]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,4.950427454742173,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[26.25, 27.9]","[27.7, 27.85]","[23103.75, 24235.0]","[4.29, 4.935]",0.0,1.386789295068973,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[4.29, 4.935]",2.0,5.349710140667081,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[8.565, 8.755]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[27.7, 27.85]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,1.5853023069326047,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[8.565, 8.755]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",5.0,5.152873558181702,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",4.0,1.9838914620191428,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[46.345, 97.92]","[26.25, 27.9]","[27.85, 27.95]","[24235.0, 24505.0]","[5.065, 6.93]",6.0,5.555786621628231,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[6.135, 6.29]","[0.0127, 0.0129]","[35.6, 46.345]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[4.29, 4.935]",2.0,1.3890437970100762,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[26.25, 27.9]","[27.95, 28.05]","[24235.0, 24505.0]","[4.29, 4.935]",1.0,2.38337461119509,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[26.25, 27.9]","[27.85, 27.95]","[24235.0, 24505.0]","[4.29, 4.935]",13.0,9.335023316374476,47,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[46.345, 97.92]","[26.25, 27.9]","[27.85, 27.95]","[24235.0, 24505.0]","[4.29, 4.935]",1.0,2.192892263223497,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[9.155, 9.65]","[6.135, 6.29]","[0.0129, 0.013]","[13.11, 32.05]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",3.0,1.9983351882982248,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[26.25, 27.9]","[27.95, 28.05]","[24235.0, 24505.0]","[4.29, 4.935]",1.0,1.3995600187613157,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[26.25, 27.9]","[27.85, 27.95]","[24235.0, 24505.0]","[4.29, 4.935]",19.0,22.99311287701878,115,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.925, 5.985]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[24235.0, 24505.0]","[5.065, 6.93]",2.0,4.999433762657185,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.925, 5.985]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[27.7, 27.85]","[24505.0, 24606.25]","[5.065, 6.93]",4.0,2.4118031716263912,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.925, 5.985]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[24235.0, 24505.0]","[5.065, 6.93]",0.0,0.8051997804427763,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[8.755, 8.985]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",2.0,1.0082709921360082,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",6.0,4.443581995524012,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.925, 5.985]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[24505.0, 24606.25]","[5.065, 6.93]",1.0,0.8093352594222374,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[8.565, 8.755]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",2.0,1.2163728522840094,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[27.7, 27.85]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,1.217417326529074,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.4058474863702693,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[6.135, 6.29]","[0.0129, 0.013]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",2.0,3.0483743919107633,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[28.155, 28.4]","[23103.75, 24235.0]","[4.29, 4.935]",3.0,5.086615266550966,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",1075,0.17488372093023255,0.20107509867042714
