检验日期	钢线线径	槽轮槽距	班次	单晶编号	验证类型	异常类型	线径	切割时间	切割刀号	切割机台	配方编码	前后排别	排别	成品电导率	成品PH值	成品浓度	成品浊度	成品温度	成品表面张力	成品COD	柠檬酸	置换量	离子液添加量	原液添加比例	清液池电导率	清液池PH	清液池浓度	清液池温度	清液池COD	喷淋流量	在线流量
2024/8/6	32	181.5	白班	CIPC2952407A9202D01N05	0.4-1.6	#N/A	0.032	45510.18469	N1B1052408050472	XQ-B1-05	G12-XXSD-110A	B1前排	B排	9.07	6.13	0.0127	43.9	25.3	28.1	23850	0	0.05	0.07	0.92	9.18	5.71	0.0122	24.3	23590	39.59129032	111.9004839
2024/8/2	32	181.5	夜班	CIPC2952407A9402D02Y02	0.4-1.6	#N/A	0.032	45506.69104	N1B2062408020141	XQ-B2-06	G12-XXSD-110A	B2前排	B排	13.38	5.57	0.0128	72.1	25.5	28.1	23595	柠檬酸80g	0.06	0	0.91	12.83	5.41	0.0123	24.3	23252.5	38.47028846	104.2352885
2024/8/5	32	181.5	夜班	CIPC2952407A9402D12N02	0.4-1.6	#N/A	0.032	45509.75796	N1B1032408050411	XQ-B1-03	G12-XXSD-110A	B1前排	B排	9.26	6.11	0.0128	48.9	25.1	28.2	23630	0	0.05	0.07	0.91	9.24	5.68	0.0124	25.8	23565	39.58567164	109.988806
2024/8/5	32	181.5	白班	CIPC2952407A9622D42Y04	0.4-1.6	#N/A	0.032	45509.35113	N1B1062408040382	XQ-B1-06	G12-XXSD-110A	B1前排	B排	9.53	6.14	0.0129	52.1	25.7	28.1	23107.5	0	0.05	0.07	0.91	9.91	5.86	0.0123	23.9	22995	39.51	109.1605556
2024/8/2	32	181.5	白班	CIPC2952407B0101D41Y02	0.4-1.6	#N/A	0.032	45506.50358	N1B4132408020131	XQ-B4-13	G12-XXSD-110A	B4后排	B排	13.14	5.55	0.0128	65.7	25.6	28.2	23650	柠檬酸80g	0.06	0	0.91	12.79	5.36	0.0123	23.5	23377.5	38.41679245	103.8906604
2024/8/2	32	181.5	夜班	CIPC2952407B0101D41Y04	0.4-1.6	跳线	0.032	45506.63089	N1B4112408020151	XQ-B4-11	G12-YS33-130-110	B4后排	B排	13.11	5.57	0.0128	61.1	25.3	28	23595	柠檬酸80g	0.06	0	0.91	12.83	5.41	0.0123	24.3	23252.5	38.42790476	104.0613333
2024/8/4	32	181.5	夜班	CIPC2952407B0101D52N02	0.4-1.6	断上线	0.032	45508.98743	N1B1042408040322	XQ-B1-04	G12-XXSD-110A	B1前排	B排	9.78	6.15	0.0128	58.6	26.2	28.2	23352.5	0	0.05	0.07	0.91	9.82	5.72	0.0123	24.7	23215	39.27506494	108.0511688
2024/8/1	32	181.5	白班	CIPC2952407B0201D62N02	0.4-1.6	#N/A	0.032	45505.35942	N1B2062407310032	XQ-B2-06	G12-XXSD-110A	B2前排	B排	13.9	5.42	0.0128	39.3	25.1	28.2	23837.5	柠檬酸80g	0.06	0	0.91	13.66	5.37	0.0124	23.8	23562.5	37.58775	101.8743333
2024/8/3	32	181.5	夜班	CIPC2952407B0201D72N02	0.4-1.6	#N/A	0.032	45507.60326	N1B4132408030231	XQ-B4-13	G12-XXSD-110A	B4后排	B排	10.96	6.08	0.0126	59.4	25.8	28.1	23385	0	0.05	0.07	0.91	11.26	5.62	0.0121	24.8	23195	38.92236559	105.4821505
2024/8/7	32	181.5	白班	CIPC2952407B0201D82V02	0.4-1.6	#N/A	0.032	45511.26529	N1B1072408060512	XQ-B1-07	G12-XXSD-110A	B1前排	B排	9.39	6	0.0129	49.2	25	28	24130	0	0.05	0.07	0.92	9.32	5.53	0.0124	23.5	23982.5	38.94653061	116.9381633
2024/8/1	26	176.5	白班	CIPC2952407B0301D72Y02	0.4-1.6	#N/A	0.026	45505.49399	N1B2152408010041	XQ-B2-15	G12130-H26-FQ-26	B2后排	B排	14.65	5.43	0.0128	48.7	23.5	28	23837.5	柠檬酸80g	0.06	0	0.91	13.04	5.34	0.0124	24.1	23562.5	37.66352941	102.0247059
2024/8/2	32	181.5	夜班	CIPC2952407B0401D72N02	0.4-1.6	#N/A	0.032	45507.12119	N1B4122408020202	XQ-B4-12	G12-YS33-130-110	B4后排	B排	11.66	5.87	0.0123	60.9	25.9	28	23687.5	转换阶段	0.05	0.07	0.91	12.15	5.54	0.0123	23.9	23375	38.72070707	104.7858586
2024/8/2	32	181.5	夜班	CIPC2952407B0502D22Y03	0.4-1.6	#N/A	0.032	45506.51995	N1B3112408020121	XQ-B3-11	G12-YS33-130-110	B3后排	B排	13.48	5.59	0.0128	70.8	25.4	28.1	23650	柠檬酸80g	0.06	0	0.91	12.79	5.36	0.0123	23.5	23377.5	38.41679245	103.8906604
2024/8/1	32	181.5	夜班	CIPC2952407B0602D31N05W	0.4-1.6	跳线	0.032	45505.85719	N2B2102408010071	XQ-B2-10	G12-XXSD-110A	B2后排	B排	13.83	5.51	0.0128	68.6	25.6	28	23700	柠檬酸80g	0.06	0	0.91	13.31	5.42	0.0123	23.9	23475	38.01754386	102.6351754
2024/8/4	32	181.5	夜班	CIPC2952407B0602D41Y02	0.4-1.6	断上下线	0.032	45508.4551	N1B1042408040291	XQ-B1-04	G12-XXSD-110A	B1前排	B排	10.28	5.98	0.0127	35.1	24.5	28	23262.5	0	0.05	0.07	0.92	10.54	5.69	0.0123	24.3	23105	39.3073494	106.8975904
2024/8/2	32	181.5	白班	CIPC2952407B0702D51N02	0.4-1.6	跳线	0.032	45506.392	N1B1022408020131	XQ-B1-02	1	B1前排	B排	13.11	5.5	0.0128	49.7	25.1	28.1	23650	柠檬酸80g	0.06	0	0.91	12.97	5.4	0.0123	23.7	23377.5	38.33425926	103.5593519
2024/8/5	32	181.5	夜班	CIPC2952407B0802D22Y02	0.4-1.6	跳线	0.032	45509.66432	N1B3142408050381	XQ-B3-14	G12-XXSD-110A	B3后排	B排	9.21	6.06	0.0128	51.1	25.4	28.1	23630	0	0.05	0.07	0.92	9.43	5.71	0.0124	24.7	23565	39.58753623	109.6426087
2024/8/5	32	181.5	夜班	CIPC2952407B0802D22Y04	0.4-1.6	#N/A	0.032	45509.95038	N1B1052408050452	XQ-B1-05	G12-XXSD-110A	B1前排	B排	9.19	6.1	0.0127	55.5	25.2	28.2	23630	0	0.05	0.07	0.91	9.13	5.72	0.0123	24.9	23565	39.61307692	110.7058462
2024/8/1	32	181.5	白班	CIPC2952407B1001D62Y02	0.4-1.6	#N/A	0.032	45505.51941	N1B2012408010051	XQ-B2-01	G12-XXSD-110A	B2前排	B排	13.74	5.46	0.0127	75.5	24.8	28	23837.5	柠檬酸80g	0.06	0	0.91	13.04	5.34	0.0124	24.1	23562.5	37.72245763	102.1702542
2024/8/2	32	181.5	夜班	CIPC2952407B1103D01N02	0.4-1.6	#N/A	0.032	45506.8474	N1B4102408020151	XQ-B4-10	G12-YS33-130-110	B4后排	B排	12.14	5.99	0.0128	89.4	25.9	28	23595	转换阶段	0.06	0.07	0.91	12.7	5.46	0.0123	23	23252.5	38.56666667	104.4684314
2024/8/8	32	181.5	白班	CIPC2952407B1103D12N03	0.4-1.6	跳线	0.032	45511.82811	N1B4152408070591	XQ-B4-15	G12-YS33-130-110	B4后排	B排	9.5	5.99	0.013	67.6	26.6	28.1	24075	转换阶段	0.06	0.07	0.92	9.3	5.47	0.0126	23.8	23675	38.61813953	120.4872093
2024/8/2	32	181.5	白班	CIPC2952407B1202D02Y02	0.4-1.6	#N/A	0.032	45506.59464	N1B3132408020071	XQ-B3-13	G12-XXSD-110A	B3后排	B排	12.89	5.6	0.0128	42.7	25.8	28.1	23595	柠檬酸80g	0.06	0	0.91	12.83	5.41	0.0123	24.3	23252.5	38.42790476	104.0613333
2024/8/1	32	181.5	白班	CIPC2952407B1302D11N02	0.4-1.6	跳线	0.032	45505.45543	N1B2032408010051	XQ-B2-03	G12-XXSD-110A	B2前排	B排	13.71	5.4	0.0128	70.2	25.7	28.1	23837.5	柠檬酸80g	0.06	0	0.91	13.04	5.34	0.0124	24.1	23562.5	37.66352941	102.0247059
2024/8/1	32	181.5	夜班	CIPC2952407B1502D22Y05	0.4-1.6	#N/A	0.032	45505.56265	N1B2062408010051	XQ-B2-06	G12-XXSD-110A	B2前排	B排	13.65	5.49	0.0127	58.6	25.6	28	23837.5	柠檬酸80g	0.06	0	0.91	13.04	5.34	0.0124	24.1	23562.5	37.72245763	102.1702542
2024/8/4	32	181.5	白班	CIPC2952407B1502D32N02	0.4-1.6	#N/A	0.032	45508.46843	N1B4032408040261	XQ-B4-03	G12-XXSD-110A	B4前排	B排	10.28	5.98	0.0127	35.1	24.5	28	23262.5	0	0.05	0.07	0.92	10.54	5.69	0.0123	24.3	23105	39.3073494	106.8975904
2024/8/2	32	181.5	夜班	CIPC2952407B1601D41Y03	0.4-1.6	断缝	0.032	45507.05947	N1B4112408020182	XQ-B4-11	G12-YS33-130-110	B4后排	B排	11.87	5.99	0.0122	47	25.1	27.9	23595	转换阶段	0.05	0.07	0.91	12.49	5.5	0.0123	22.9	23252.5	38.671	104.678
2024/8/3	32	181.5	白班	CIPC2952407B1601D41Y04	0.4-1.6	#N/A	0.032	45507.14843	N1B1012408020202	XQ-B1-01	G12-XXSD-110A	B1前排	B排	12.16	5.92	0.0123	43.4	23	28.1	23687.5	转换阶段	0.05	0.07	0.91	12.15	5.54	0.0123	23.9	23375	38.72070707	104.7858586
2024/8/3	31	181.5	白班	CIPC2952407B1601D41Y05W	0.4-1.6	#N/A	0.031	45507.26406	N1B2072408020212	XQ-B2-07	G12-XXSD-110A	B2前排	B排	12.37	5.9	0.0124	51.7	25.1	28.1	23687.5	转换阶段	0.05	0.07	0.91	12.18	5.46	0.0123	24.3	23375	38.77360825	105.0085567
2024/8/5	32	181.5	白班	CIPC2952407B1601D51Y03	0.4-1.6	跳线	0.032	45509.59104	N1B2032408050441	XQ-B2-03	G12-XXSD-110A	B2前排	B排	9.66	6.05	0.0128	58	24.9	28	23630	0	0.05	0.07	0.92	9.43	5.71	0.0124	24.7	23565	39.58753623	109.6426087
2024/8/5	32	181.5	夜班	CIPC2952407B1601D51Y05	0.4-1.6	#N/A	0.032	45509.76546	N1B3122408050441	XQ-B3-12	G12-XXSD-110A	B3后排	B排	9.26	6.11	0.0128	48.9	25.1	28.2	23630	0	0.05	0.07	0.91	9.24	5.68	0.0124	25.8	23565	39.58567164	109.988806
2024/8/1	32	181.5	白班	CIPC2952407B2001D31N04	0.4-1.6	#N/A	0.032	45505.18763	N2B2112407310022	XQ-B2-11	G12-XXSD-110A	B2后排	B排	14.77	5.47	0.0128	53.1	24.9	28.1	23837.5	柠檬酸100g	0.06	0	0.91	13.75	5.42	0.0124	23.9	23562.5	37.51471074	101.7267769
2024/8/3	32	181.5	夜班	CIPC2952407B2102D11Y02	0.4-1.6	#N/A	0.032	45507.70348	N1B2022408030231	XQ-B2-02	2	B2前排	B排	10.76	6.13	0.0126	72	25.5	28.2	23385	0	0.05	0.07	0.91	11.26	5.62	0.0121	24.8	23195	38.93032609	105.6071739
2024/8/3	32	181.5	夜班	CIPC2952407B2102D11Y04	0.4-1.6	#N/A	0.032	45508.05231	N1B1072408030262	XQ-B1-07	bp	B1前排	B排	10.63	6.02	0.0126	59.6	25.9	28.2	23385	0	0.05	0.07	0.91	11.56	5.65	0.0121	24.8	23195	39.13079545	106.135
2024/8/6	32	181.5	白班	CIPC2952407B2102D21Y04	0.4-1.6	#N/A	0.032	45510.26446	N1B3102408050412	XQ-B3-10	G12-XXSD-100-TSI	B3后排	B排	9.07	6.13	0.0127	43.9	25.3	28.1	23850	0	0.05	0.07	0.92	9.05	5.65	0.0123	23.8	23590	39.55098361	112.3252459
2024/8/2	32	181.5	夜班	CIPC2952407B2402D12Y02	0.4-1.6	跳线	0.032	45506.7395	N1B1032408020171	XQ-B1-03	G12-XXSD-110A	B1前排	B排	13.84	5.61	0.0128	97.9	24.2	28.1	23595	柠檬酸80g	0.06	0	0.91	12.83	5.41	0.0123	24.3	23252.5	38.47028846	104.2352885
2024/8/5	32	181.5	白班	CIPC2952407B2402D22Y03	0.4-1.6	#N/A	0.032	45509.44132	N1B2012408050421	XQ-B2-01	G12-XXSD-110A	B2前排	B排	9.36	6.18	0.0128	55	25.5	28.1	23107.5	0	0.05	0.07	0.91	9.58	5.8	0.0124	24.4	22995	39.56169014	109.3176056
2024/8/5	32	181.5	白班	CIPC2952407B2402D22Y04	0.4-1.6	#N/A	0.032	45509.46804	N1B2072408050401	XQ-B2-07	G12-XXSD-110A	B2前排	B排	9.36	6.18	0.0128	55	25.5	28.1	23107.5	0	0.05	0.07	0.91	9.58	5.8	0.0124	24.4	22995	39.56169014	109.3176056
2024/8/8	32	181.5	白班	CIPC2952407B2501D51N02	0.4-1.6	断上下线	0.032	45512.16119	N1B3142408070612	XQ-B3-14	G12-XXSD-110A	B3后排	B排	8.52	5.92	0.013	49.6	25.3	28.1	24287.5	0	0.06	0.07	0.92	8.92	5.38	0.0127	24.1	24062.5	38.34102564	123.6130769
2024/8/6	32	181.5	夜班	CIPC2952407B2501D51N04	0.4-1.6	#N/A	0.032	45511.03892	N1B1012408060562	XQ-B1-01	G12-XXSD-110A	B1前排	B排	9.17	5.98	0.0128	59.8	25.3	28.1	24000	0	0.05	0.07	0.91	9.48	5.48	0.0123	24.4	23930	39.27807692	115.6163462
2024/8/2	32	181.5	夜班	CIPC2952407B2601D51Y02	0.4-1.6	#N/A	0.032	45506.95787	N1B1052408020192	XQ-B1-05	G12-XXSD-110A	B1前排	B排	11.77	6.08	0.0123	49.4	24.6	28.2	23595	转换阶段	0.06	0.07	0.91	12.49	5.5	0.0123	22.9	23252.5	38.63019802	104.5722772
2024/8/2	32	181.5	夜班	CIPC2952407B2601D51Y03	0.4-1.6	断缝	0.032	45506.77947	N1B2042408020151	XQ-B2-04	G12	B2前排	B排	13.79	5.64	0.0128	82.6	25.5	28	23595	柠檬酸80g	0.06	0	0.91	12.7	5.46	0.0123	23	23252.5	38.50067961	104.366699
2024/8/2	32	181.5	白班	CIPC2952407B2701D41Y05	0.4-1.6	断缝	0.032	45506.49632	N1B2072408020141	XQ-B2-07	G12-XXSD-110A	B2前排	B排	13.14	5.55	0.0128	65.7	25.6	28.2	23650	柠檬酸80g	0.06	0	0.91	12.79	5.36	0.0123	23.5	23377.5	38.3788785	103.7234579
2024/8/4	32	181.5	夜班	CIPC2952407B2701D51Y03	0.4-1.6	#N/A	0.032	45509.07697	N1B3112408040342	XQ-B3-11	G12-YS33-130-110	B3后排	B排	9.49	6.07	0.0127	51	25.9	28.1	23352.5	0	0.05	0.07	0.92	9.96	5.7	0.0123	23.9	23215	39.30723684	108.2686842
2024/8/1	32	181.5	白班	CIPC2952407B2802D11Y03	0.4-1.6	#N/A	0.032	45505.45563	N1B3102408010021	XQ-B3-10	G12-XXSD-110A	B3后排	B排	13.71	5.4	0.0128	70.2	25.7	28.1	23837.5	柠檬酸80g	0.06	0	0.91	13.04	5.34	0.0124	24.1	23562.5	37.66352941	102.0247059
2024/8/3	32	181.5	白班	CIPC2952407B2802D21Y04	0.4-1.6	#N/A	0.032	45507.48089	N1B1012408030231	XQ-B1-01	1	B1前排	B排	11.28	6.14	0.0126	61.7	25.4	28	23687.5	转换阶段	0.05	0.07	0.91	11.57	5.55	0.0122	23.8	23375	38.84978947	105.2403158
2024/8/3	32	181.5	夜班	CIPC2952407B2802D21Y05W	0.4-1.6	#N/A	0.032	45507.61416	N1B4152408030231	XQ-B4-15	G12-YS33-130-110	B4后排	B排	10.96	6.08	0.0126	59.4	25.8	28.1	23385	0	0.05	0.07	0.91	11.26	5.62	0.0121	24.8	23195	38.92236559	105.4821505
2024/8/2	32	181.5	夜班	CIPC2952407B2901D51Y04	0.4-1.6	#N/A	0.032	45506.92461	N1B4122408020182	XQ-B4-12	G12-YS33-130-110	B4后排	B排	11.78	5.99	0.0123	58.5	25.7	28.1	23595	转换阶段	0.06	0.07	0.91	12.49	5.5	0.0123	22.9	23252.5	38.63019802	104.5722772
2024/8/4	32	181.5	夜班	CIPC2952407B3302D21Y03	0.4-1.6	#N/A	0.032	45508.94966	N1B3132408040292	XQ-B3-13	G12-YS33-130-XQB	B3后排	B排	9.87	6.09	0.0127	47.5	25.6	28.2	23352.5	0	0.05	0.07	0.92	9.82	5.72	0.0123	24.7	23215	39.27506494	108.0511688
2024/8/3	32	181.5	白班	CIPC2952407B3402D52N03	0.4-1.6	断缝	0.032	45507.32544	N1B3092408020142	XQ-B3-09	1	B3后排	B排	12.17	5.95	0.0124	56.4	25.6	28	23687.5	转换阶段	0.05	0.07	0.91	12.18	5.46	0.0123	24.3	23375	38.77360825	105.0085567
2024/8/5	32	181.5	白班	CIPC2952407B3803D12Y03	0.4-1.6	#N/A	0.032	45509.11669	N1B3092408040302	XQ-B3-09	G12-YS33-130-110	B3后排	B排	9.49	6.07	0.0127	51	25.9	28.1	23107.5	0	0.05	0.07	0.92	9.79	5.74	0.0123	24.1	22995	39.34	108.4852
2024/8/2	32	181.5	夜班	CIPC2952407B4201D52Y03	0.4-1.6	#N/A	0.032	45506.75971	N1B1022408020171	XQ-B1-02	1	B1前排	B排	13.79	5.64	0.0128	82.6	25.5	28	23595	柠檬酸80g	0.06	0	0.91	12.7	5.46	0.0123	23	23252.5	38.50067961	104.366699
2024/8/2	32	181.5	白班	CIPC2952407B4301D52Y03	0.4-1.6	#N/A	0.032	45506.20042	N1B4092408010072	XQ-B4-09	G12-YS33-130-110	B4后排	B排	13.94	5.49	0.0129	67	24.9	28	23650	柠檬酸80g	0.06	0	0.91	13.05	5.37	0.0123	24.1	23377.5	38.21709091	103.2398182
2024/8/2	32	181.5	白班	CIPC2952407B4301D52Y04	0.4-1.6	#N/A	0.032	45506.50894	N2B2092408020111	XQ-B2-09	G12-XXSD-110A	B2后排	B排	13.48	5.59	0.0128	70.8	25.4	28.1	23650	柠檬酸80g	0.06	0	0.91	12.79	5.36	0.0123	23.5	23377.5	38.41679245	103.8906604
2024/8/5	32	181.5	白班	CIPC2952407B4301D62Y02	0.4-1.6	#N/A	0.032	45509.13922	N1B2042408040362	XQ-B2-04	G12-0A	B2前排	B排	9.6	6.09	0.0128	55.4	25.5	28.2	23107.5	0	0.05	0.07	0.91	9.79	5.74	0.0123	24.1	22995	39.34	108.4852
2024/8/5	32	181.5	白班	CIPC2952407B4301D62Y04	0.4-1.6	跳线	0.032	45509.26387	N1B4102408040292	XQ-B4-10	G12-XXSD-100-TSI	B4后排	B排	9.6	6.16	0.0128	61.6	25.7	28.1	23107.5	0	0.05	0.07	0.92	9.86	5.8	0.0123	23.9	22995	39.43753425	108.9364384
2024/8/1	32	181.5	白班	CIPC2952407B4501D32Y04	0.4-1.6	#N/A	0.032	45505.15733	N1B1022407310022	XQ-B1-02	G12-XXSD-110A	B1前排	B排	14.15	5.43	0.0128	46.4	25.1	28.1	23837.5	柠檬酸100g	0.06	0	0.91	13.75	5.42	0.0124	23.9	23562.5	37.51471074	101.7267769
2024/8/4	32	181.5	白班	CIPC2952407B4501D41Y02	0.4-1.6	跳线	0.032	45508.1955	N1B4132408030282	XQ-B4-13	G12-XXSD-110A	B4后排	B排	10.49	6.01	0.0126	51.3	25.1	28.3	23262.5	0	0.05	0.07	0.91	10.41	5.67	0.0123	24.5	23105	39.22988372	106.4166279
2024/8/4	32	181.5	白班	CIPC2952407B4501D41Y03	0.4-1.6	断下线	0.032	45508.1613	N1B3102408030252	XQ-B3-10	G12-XXSD-100-TSI	B3后排	B排	10.65	5.97	0.0127	47.7	25.4	28.2	23262.5	0	0.05	0.07	0.92	10.89	5.57	0.0122	23.4	23105	39.16057471	106.273908
2024/8/4	32	181.5	白班	CIPC2952407B4501D41Y04	0.4-1.6	#N/A	0.032	45508.23347	N1B2032408030312	XQ-B2-03	G12-XXSD-110A	B2前排	B排	10.62	5.99	0.0126	49.9	25.1	28.2	23262.5	0	0.05	0.07	0.91	10.41	5.67	0.0123	24.5	23105	39.22988372	106.4166279
2024/8/6	32	181.5	白班	CIPC2952407B4501D52Y02	0.4-1.6	#N/A	0.032	45510.45971	N1B1042408060441	XQ-B1-04	G12-XXSD-110A	B1前排	B排	9.08	6.1	0.0128	54.6	25.6	27.9	23850	0	0.05	0.07	0.92	9.26	5.64	0.0123	23.8	23590	39.54813559	113.1467797
2024/8/6	32	181.5	夜班	CIPC2952407B4501D52Y03	0.4-1.6	#N/A	0.032	45510.78941	N1B3112408060501	XQ-B3-11	G12-YS33-130-110	B3后排	B排	8.92	5.99	0.0128	63.6	25.8	28.3	24000	0	0.05	0.07	0.92	9.1	5.51	0.0124	22.8	23930	39.44545455	114.4389091
2024/8/7	32	181.5	夜班	CIPC2952407B4602D12Y03	0.4-1.6	跳线	0.032	45511.60494	N1B2022408070531	XQ-B2-02	G12-XXSD-110A	B2前排	B排	8.94	6.04	0.0129	56.1	24.5	28.1	24075	0	0.05	0.07	0.91	9.35	5.52	0.0126	23.5	23675	38.62177778	118.9766667
2024/8/6	32	181.5	夜班	CIPC2952407B4602D22N02	0.4-1.6	跳线	0.032	45510.83905	N1B3132408060461	XQ-B3-13	G12-YS33-130-XQB	B3后排	B排	9.1	5.99	0.0128	64.3	26.1	28.1	24000	0	0.05	0.07	0.91	9.25	5.55	0.0124	22.9	23930	39.45685185	114.8168519
2024/8/5	32	181.5	白班	CIPC2952407B4702D12Y03	0.4-1.6	#N/A	0.032	45509.2085	N1B2052408040302	XQ-B2-05	G12-XXSD-110A	B2前排	B排	9.6	6.16	0.0128	61.6	25.7	28.1	23107.5	0	0.05	0.07	0.92	9.92	5.88	0.0123	24.7	22995	39.39108108	108.707973
2024/8/7	32	181.5	白班	CIPC2952407B4702D12Y04	0.4-1.6	#N/A	0.032	45511.31016	N1B2032408060612	XQ-B2-03	G12-XXSD-110A	B2前排	B排	9.39	6	0.0129	49.2	25	28	24130	0	0.05	0.07	0.92	9.32	5.53	0.0124	23.5	23982.5	38.94653061	116.9381633
2024/8/7	32	181.5	夜班	CIPC2952407B5002D52N02	0.4-1.6	#N/A	0.032	45511.6753	N1B3142408070571	XQ-B3-14	G12-YS33-130-110	B3后排	B排	9	6.02	0.013	69.2	25.1	28.2	24075	0	0.05	0.07	0.92	9.45	5.44	0.0126	24.5	23675	38.6225	119.7120455
2024/8/4	32	181.5	白班	CIPC2952407B5102D83N03	0.4-1.6	#N/A	0.032	45508.5158	N1B1062408040311	XQ-B1-06	G12-XXSD-110A	B1前排	B排	10.59	5.99	0.0126	45.1	24.6	28	23262.5	0	0.05	0.07	0.91	10.52	5.75	0.0122	25	23105	39.29658537	107.0795122
2024/8/3	32	181.5	白班	CIPC2952407B5602D21Y02	0.4-1.6	#N/A	0.032	45507.54749	N1B4122408030241	XQ-B4-12	G12-YS33-130-110	B4后排	B排	11.16	6.11	0.0126	71.1	25.6	28	23687.5	0	0.05	0.07	0.92	11.57	5.55	0.0122	23.8	23375	38.87425532	105.36
2024/8/3	32	181.5	夜班	CIPC2952407B5602D21Y03	0.4-1.6	加切	0.032	45507.56417	N1B1012408030241	XQ-B1-01	1	B1前排	B排	11.16	6.11	0.0126	71.1	25.6	28	23687.5	0	0.05	0.07	0.92	11.57	5.55	0.0122	23.8	23375	38.87425532	105.36
2024/8/6	32	181.5	白班	CIPC2952407B5602D32Y05	0.4-1.6	断缝	0.032	45510.15552	N1B3112408050442	XQ-B3-11	G12-YS33-130-110	B3后排	B排	9.12	6.12	0.0128	46.1	25.6	28.1	23850	0	0.05	0.07	0.91	9.06	5.69	0.0123	23.7	23590	39.59888889	111.4893651
2024/8/1	32	181.5	白班	CIPC2952407B5701D42Y03	0.4-1.6	#N/A	0.032	45505.26765	N1B2082407310022	XQ-B2-08	G12-XXSD-110A	B2前排	B排	14.27	5.41	0.0128	51.2	24.8	28.2	23837.5	柠檬酸80g	0.06	0	0.91	13.66	5.37	0.0124	23.8	23562.5	37.51471074	101.7267769
2024/8/5	32	181.5	夜班	CIPC2952407B5701D61Y04	0.4-1.6	#N/A	0.032	45509.72299	N1B2062408050391	XQ-B2-06	G12-XXSD-110A	B2前排	B排	9.21	6.06	0.0128	51.1	25.4	28.1	23630	0	0.05	0.07	0.92	9.29	5.78	0.0124	25.1	23565	39.57617647	109.8136765
2024/8/2	32	181.5	夜班	CIPC2952407B5901D41N04W	0.4-1.6	#N/A	0.032	45506.78229	N2B4082408020131	XQ-B4-08	G12-XXSD-110A	B4前排	B排	13.79	5.64	0.0128	82.6	25.5	28	23595	柠檬酸80g	0.06	0	0.91	12.7	5.46	0.0123	23	23252.5	38.50067961	104.366699
2024/8/1	32	181.5	白班	CIPC2952407B6001D62N05WF1	0.4-1.6	#N/A	0.032	45505.24198	N2B3052407310022	XQ-B3-05	G12-XXSD-110A	B3前排	B排	13.68	5.36	0.0128	44.2	24.5	28.1	23837.5	柠檬酸80g	0.06	0	0.91	13.75	5.42	0.0124	23.9	23562.5	37.51471074	101.7267769
2024/8/4	32	181.5	白班	CIPC2952407B6101D63N02	0.4-1.6	#N/A	0.032	45508.25718	N1B4102408030222	XQ-B4-10	G12-YS33-130-110	B4后排	B排	10.31	6.02	0.0126	48.5	24.9	28.2	23262.5	0	0.05	0.07	0.92	10.42	5.66	0.0122	24.2	23105	39.29070588	106.5627059
2024/8/2	32	181.5	夜班	CIPC2952407B6203D32N02	0.4-1.6	断缝	0.032	45506.8703	N1B4092408020131	XQ-B4-09	G12-YS33-130-110	B4后排	B排	12.14	5.99	0.0128	89.4	25.9	28	23595	转换阶段	0.06	0.07	0.91	12.7	5.46	0.0123	23	23252.5	38.56666667	104.4684314
2024/8/2	32	181.5	夜班	CIPC2952407B6203D32N03	0.4-1.6	#N/A	0.032	45506.74463	N1B2012408020161	XQ-B2-01	1	B2前排	B排	13.79	5.64	0.0128	82.6	25.5	28	23595	柠檬酸80g	0.06	0	0.91	12.83	5.41	0.0123	24.3	23252.5	38.47028846	104.2352885
2024/8/5	32	181.5	白班	CIPC2952407B6203D41Y05	0.4-1.6	#N/A	0.032	45509.40284	N1B3142408050361	XQ-B3-14	G12-YS33-130-110_FDC	B3后排	B排	9.2	6.15	0.0128	57.4	25.6	28.1	23107.5	0	0.05	0.07	0.92	9.91	5.86	0.0123	23.9	22995	39.51	109.1605556
2024/8/4	32	181.5	白班	CIPC2952407B6302D12Y02	0.4-1.6	#N/A	0.032	45508.52991	N1B2062408040291	XQ-B2-06	G12-XXSD-110A	B2前排	B排	10.59	5.99	0.0126	45.1	24.6	28	23262.5	0	0.05	0.07	0.91	10.52	5.75	0.0122	25	23105	39.29658537	107.0795122
2024/8/1	32	181.5	夜班	CIPC2952407B6402D02Y04	0.4-1.6	#N/A	0.032	45505.83948	N1B3102408010051	XQ-B3-10	G12-YS33-130-110	B3后排	B排	13.87	5.48	0.0128	52	24.1	27.9	23700	柠檬酸80g	0.06	0	0.91	13.31	5.42	0.0123	23.9	23475	38.01754386	102.6351754
2024/8/2	32	181.5	夜班	CIPC2952407B6502D01N03W	0.4-1.6	#N/A	0.032	45506.86066	N2B2092408020141	XQ-B2-09	G12-XXSD-110A	B2后排	B排	12.14	5.99	0.0128	89.4	25.9	28	23595	转换阶段	0.06	0.07	0.91	12.7	5.46	0.0123	23	23252.5	38.56666667	104.4684314
2024/8/1	32	181.5	夜班	CIPC2952407B6701D41N02	0.4-1.6	#N/A	0.032	45505.79821	N1B1012408010061	XQ-B1-01	G12-XXSD-110A	B1前排	B排	14.04	5.52	0.0128	83.3	25.6	28	23700	柠檬酸80g	0.06	0	0.91	13.31	5.42	0.0123	23.9	23475	37.94869565	102.4905217
